200394182,MJ,TheRoughead,155730142
200394182,MJ,TheRoughead,155649545
200394182,MJ,TheRoughead,155528064
200394182,MJ,TheRoughead,155457443
200394182,MJ,TheRoughead,155456890
200394182,MJ,TheRoughead,155397568
200394182,MJ,TheRoughead,155200605
200394182,MJ,TheRoughead,155139533
200394182,MJ,TheRoughead,155120265
200394182,MJ,TheRoughead,155076733
200394182,MJ,TheRoughead,155076353
200394182,MJ,TheRoughead,154658991
200394182,MJ,TheRoughead,154668512
200394182,MJ,TheRoughead,153722396
200394182,MJ,TheRoughead,153531104
200394182,MJ,TheRoughead,153247629
200394182,MJ,TheRoughead,149703236
200394182,MJ,TheRoughead,148317284
200394182,MJ,TheRoughead,148326492
200394182,MJ,TheRoughead,147390948
200394182,MJ,TheRoughead,146168218
200394182,MJ,TheRoughead,145825043
200394182,MJ,TheRoughead,145567023
200394182,MJ,TheRoughead,144970913
200394182,MJ,TheRoughead,144885176
200394182,MJ,TheRoughead,144815569
200394182,MJ,TheRoughead,143250838
200394182,MJ,TheRoughead,142788060
200394182,MJ,TheRoughead,141343748
200394182,MJ,TheRoughead,141352305
200394182,MJ,TheRoughead,139469298
200394182,MJ,TheRoughead,139084511
200394182,MJ,TheRoughead,137948608
200394182,MJ,TheRoughead,136016694
200394182,MJ,TheRoughead,133898167
200394182,MJ,TheRoughead,133582881
200394182,MJ,TheRoughead,132652078
200394182,MJ,TheRoughead,131497793
200394182,MJ,TheRoughead,131506652
200394182,MJ,TheRoughead,131269222
200394182,MJ,TheRoughead,131268400
200394182,MJ,TheRoughead,130950921
200394182,MJ,TheRoughead,130930610
200394182,MJ,TheRoughead,130719862
200394182,MJ,TheRoughead,130024187
200394182,MJ,TheRoughead,130013293
200394182,MJ,TheRoughead,129376090
200394182,MJ,TheRoughead,129312079
200394182,MJ,TheRoughead,129311149
200394182,MJ,TheRoughead,129102556
200394182,MJ,TheRoughead,128957795
200394182,MJ,TheRoughead,128547805
200394182,MJ,TheRoughead,128332002
200394182,MJ,TheRoughead,127945703
200394182,MJ,TheRoughead,127290589
200394182,MJ,TheRoughead,127217464
200394182,MJ,TheRoughead,126894251
200394182,MJ,TheRoughead,126555706
200394182,MJ,TheRoughead,126389712
200394182,MJ,TheRoughead,126388800
200394182,MJ,TheRoughead,126257492
200394182,MJ,TheRoughead,126256441
200394182,MJ,TheRoughead,126194138
200394182,MJ,TheRoughead,126203051
200394182,MJ,TheRoughead,125490563
200394182,MJ,TheRoughead,124073848
200394182,MJ,TheRoughead,123708565
200394182,MJ,TheRoughead,123708021
200394182,MJ,TheRoughead,123588506
200394182,MJ,TheRoughead,123597680
200394182,MJ,TheRoughead,123437355
200394182,MJ,TheRoughead,123426927
200394182,MJ,TheRoughead,123173901
200394182,MJ,TheRoughead,123163173
200394182,MJ,TheRoughead,123172758
200394182,MJ,TheRoughead,123096575
200394182,MJ,TheRoughead,123095474
200394182,MJ,TheRoughead,122928163
200394182,MJ,TheRoughead,122927769
200394182,MJ,TheRoughead,122927253
200394182,MJ,TheRoughead,122921143
200394182,MJ,TheRoughead,122920734
200394182,MJ,TheRoughead,122769047
200394182,MJ,TheRoughead,122768633
200394182,MJ,TheRoughead,122765258
200394182,MJ,TheRoughead,122760037
200394182,MJ,TheRoughead,122679655
200394182,MJ,TheRoughead,122515545
200394182,MJ,TheRoughead,121794751
200394182,MJ,TheRoughead,121804108
200394182,MJ,TheRoughead,121358637
200394182,MJ,TheRoughead,121364796
200394182,MJ,TheRoughead,121364623
200394182,MJ,TheRoughead,120812597
200394182,MJ,TheRoughead,120801990
200394182,MJ,TheRoughead,120654335
200394182,MJ,TheRoughead,119940316
200394182,MJ,TheRoughead,119850534
200394182,MJ,TheRoughead,119628384
200394182,MJ,TheRoughead,119627617
200394182,MJ,TheRoughead,119615482
200394182,MJ,TheRoughead,119016216
200394182,MJ,TheRoughead,119006569
200394182,MJ,TheRoughead,119000596
200394182,MJ,TheRoughead,118225216
200394182,MJ,TheRoughead,118218315
200394182,MJ,TheRoughead,117412638
200394182,MJ,TheRoughead,117411279
200394182,MJ,TheRoughead,117399896
200394182,MJ,TheRoughead,117328108
200394182,MJ,TheRoughead,117331968
200394182,MJ,TheRoughead,117271829
200394182,MJ,TheRoughead,117206727
200394182,MJ,TheRoughead,115925011
200394182,MJ,TheRoughead,113050918
200394182,MJ,TheRoughead,112816154
200394182,MJ,TheRoughead,112808286
200394182,MJ,TheRoughead,111076222
200394182,MJ,TheRoughead,110942543
200394182,MJ,TheRoughead,110429178
200394182,MJ,TheRoughead,110202475
200394182,MJ,TheRoughead,109368581
200394182,MJ,TheRoughead,109232654
200394182,MJ,TheRoughead,109230235
200394182,MJ,TheRoughead,109041715
200394182,MJ,TheRoughead,108816321
200394182,MJ,TheRoughead,108740834
200394182,MJ,TheRoughead,108361928
200394182,MJ,TheRoughead,107972192
200394182,MJ,TheRoughead,107823926
200394182,MJ,TheRoughead,107682453
200394182,MJ,TheRoughead,107537720
200394182,MJ,TheRoughead,107533323
200394182,MJ,TheRoughead,105661312
200394182,MJ,TheRoughead,105660171
200394182,MJ,TheRoughead,104741803
200394182,MJ,TheRoughead,104648608
200394182,MJ,TheRoughead,103767002
200394182,MJ,TheRoughead,102695214
200394182,MJ,TheRoughead,102641837
200394182,MJ,TheRoughead,102384760
200394182,MJ,TheRoughead,102383727
200394182,MJ,TheRoughead,102007861
200394182,MJ,TheRoughead,102005919
200394182,MJ,TheRoughead,101962304
200394182,MJ,TheRoughead,101752244
200394182,MJ,TheRoughead,101664910
200394182,MJ,TheRoughead,101639769
200394182,MJ,TheRoughead,101594533
200394182,MJ,TheRoughead,101589800
200394182,MJ,TheRoughead,101546687
200394182,MJ,TheRoughead,101519324
200394182,MJ,TheRoughead,101424528
200394182,MJ,TheRoughead,101354018
200394182,MJ,TheRoughead,101344546
200394182,MJ,TheRoughead,101170516
200394182,MJ,TheRoughead,101106187
200394182,MJ,TheRoughead,100893393
200394182,MJ,TheRoughead,100891449
200394182,MJ,TheRoughead,100859715
200394182,MJ,TheRoughead,100756982
200394182,MJ,TheRoughead,100755336
200394182,MJ,TheRoughead,100558809
200394182,MJ,TheRoughead,100421989
200394182,MJ,TheRoughead,100359440
200394182,MJ,TheRoughead,100284909
200394182,MJ,TheRoughead,100269011
200394182,MJ,TheRoughead,100277749
200394182,MJ,TheRoughead,100206934
200394182,MJ,TheRoughead,100205564
200394182,MJ,TheRoughead,100080315
200394182,MJ,TheRoughead,100069125
200394182,MJ,TheRoughead,100008334
200394182,MJ,TheRoughead,100012750
200394182,MJ,TheRoughead,99982203
200394182,MJ,TheRoughead,99976501
200394182,MJ,TheRoughead,99848500
200394182,MJ,TheRoughead,99015506
200945577,DJ,angjanrg,214350662
200945577,DJ,angjanrg,214338262
200945577,DJ,angjanrg,214066107
200945577,DJ,angjanrg,214055346
200945577,DJ,angjanrg,214053975
200945577,DJ,angjanrg,213855263
200945577,DJ,angjanrg,213489272
200945577,DJ,angjanrg,213487736
200945577,DJ,angjanrg,213485739
200945577,DJ,angjanrg,212863847
200945577,DJ,angjanrg,205868056
200945577,DJ,angjanrg,205857839
200945577,DJ,angjanrg,202426241
200945577,DJ,angjanrg,202414594
200945577,DJ,angjanrg,195624653
200945577,DJ,angjanrg,192612951
200945577,DJ,angjanrg,192622489
200945577,DJ,angjanrg,185803251
200945577,DJ,angjanrg,185800887
200945577,DJ,angjanrg,183815380
200945577,DJ,angjanrg,183814008
200945577,DJ,angjanrg,180412487
200945577,DJ,angjanrg,180406105
200945577,DJ,angjanrg,178326940
200945577,DJ,angjanrg,171533799
200945577,DJ,angjanrg,171522665
200945577,DJ,angjanrg,171531567
200945577,DJ,angjanrg,171340858
200945577,DJ,angjanrg,171229030
200945577,DJ,angjanrg,171238615
200945577,DJ,angjanrg,171238050
200945577,DJ,angjanrg,171159511
200945577,DJ,angjanrg,171149158
200945577,DJ,angjanrg,171148578
200945577,DJ,angjanrg,171080622
200945577,DJ,angjanrg,170785464
200945577,DJ,angjanrg,170784191
200945577,DJ,angjanrg,170782706
200945577,DJ,angjanrg,170712181
200945577,DJ,angjanrg,170710123
200945577,DJ,angjanrg,170599313
200945577,DJ,angjanrg,170607840
200945577,DJ,angjanrg,170597119
200945577,DJ,angjanrg,170605896
200945577,DJ,angjanrg,170604586
200945577,DJ,angjanrg,170603728
200945577,DJ,angjanrg,170592504
200945577,DJ,angjanrg,170601847
200945577,DJ,angjanrg,170591611
200945577,DJ,angjanrg,170537811
200945577,DJ,angjanrg,170546500
200945577,DJ,angjanrg,170535740
200945577,DJ,angjanrg,170378186
200945577,DJ,angjanrg,170375348
200945577,DJ,angjanrg,170374769
200945577,DJ,angjanrg,170326852
200945577,DJ,angjanrg,170325933
200945577,DJ,angjanrg,170325075
200945577,DJ,angjanrg,170314239
200945577,DJ,angjanrg,170311162
200945577,DJ,angjanrg,170320615
200945577,DJ,angjanrg,170310169
200945577,DJ,angjanrg,170221182
200945577,DJ,angjanrg,169924864
200945577,DJ,angjanrg,169924064
200945577,DJ,angjanrg,169915952
200945577,DJ,angjanrg,169902257
200945577,DJ,angjanrg,169900984
200945577,DJ,angjanrg,169850157
200945577,DJ,angjanrg,169738220
200945577,DJ,angjanrg,169726128
200945577,DJ,angjanrg,169725338
200945577,DJ,angjanrg,169734523
200945577,DJ,angjanrg,169652780
200945577,DJ,angjanrg,169661920
200945577,DJ,angjanrg,169597654
200945577,DJ,angjanrg,169480811
200945577,DJ,angjanrg,169480586
200945577,DJ,angjanrg,169429734
200945577,DJ,angjanrg,169419091
200945577,DJ,angjanrg,169428348
200945577,DJ,angjanrg,169389823
200945577,DJ,angjanrg,169369140
200945577,DJ,angjanrg,169149718
200945577,DJ,angjanrg,169158746
200945577,DJ,angjanrg,169105710
200945577,DJ,angjanrg,169084902
200945577,DJ,angjanrg,169031402
200945577,DJ,angjanrg,168925990
200945577,DJ,angjanrg,168915437
200945577,DJ,angjanrg,168864089
200945577,DJ,angjanrg,168863384
200945577,DJ,angjanrg,168862787
200945577,DJ,angjanrg,168664212
200945577,DJ,angjanrg,168663647
200945577,DJ,angjanrg,168551433
200945577,DJ,angjanrg,168447918
200945577,DJ,angjanrg,168457116
200945577,DJ,angjanrg,168376957
200945577,DJ,angjanrg,168337360
200945577,DJ,angjanrg,168336533
200945577,DJ,angjanrg,168323479
200945577,DJ,angjanrg,168332029
200945577,DJ,angjanrg,168331460
200945577,DJ,angjanrg,168330682
200945577,DJ,angjanrg,168156830
200945577,DJ,angjanrg,168136416
200945577,DJ,angjanrg,168155104
200945577,DJ,angjanrg,167958337
200945577,DJ,angjanrg,167957544
200945577,DJ,angjanrg,167966951
200945577,DJ,angjanrg,167956760
200945577,DJ,angjanrg,167966066
200945577,DJ,angjanrg,167650627
200945577,DJ,angjanrg,167349338
200945577,DJ,angjanrg,167358890
200945577,DJ,angjanrg,167358449
200945577,DJ,angjanrg,167358157
200945577,DJ,angjanrg,167350615
200945577,DJ,angjanrg,167340120
200945577,DJ,angjanrg,167231615
200945577,DJ,angjanrg,167221198
200945577,DJ,angjanrg,167008228
200945577,DJ,angjanrg,166997238
200945577,DJ,angjanrg,167006701
200945577,DJ,angjanrg,167005091
200945577,DJ,angjanrg,166993660
200945577,DJ,angjanrg,166992947
200945577,DJ,angjanrg,166603014
200945577,DJ,angjanrg,166594206
200945577,DJ,angjanrg,166556792
200945577,DJ,angjanrg,166514863
200945577,DJ,angjanrg,166514325
200945577,DJ,angjanrg,166262484
200945577,DJ,angjanrg,165830897
200945577,DJ,angjanrg,165679701
200945577,DJ,angjanrg,165678775
200945577,DJ,angjanrg,165678595
200945577,DJ,angjanrg,165661643
200945577,DJ,angjanrg,165661084
200945577,DJ,angjanrg,165660369
200945577,DJ,angjanrg,165449777
200945577,DJ,angjanrg,164901197
200945577,DJ,angjanrg,164657955
200945577,DJ,angjanrg,164698041
200945577,DJ,angjanrg,164350415
200945577,DJ,angjanrg,163812677
200945577,DJ,angjanrg,163821937
200945577,DJ,angjanrg,163810853
200945577,DJ,angjanrg,163771921
200945577,DJ,angjanrg,163357444
200945577,DJ,angjanrg,163356811
200945577,DJ,angjanrg,161424858
200945577,DJ,angjanrg,161424352
200945577,DJ,angjanrg,161424107
200945577,DJ,angjanrg,161350431
200945577,DJ,angjanrg,161249699
200945577,DJ,angjanrg,160873259
200945577,DJ,angjanrg,160395068
200945577,DJ,angjanrg,158486916
200945577,DJ,angjanrg,157651729
200945577,DJ,angjanrg,157122214
200945577,DJ,angjanrg,156774111
200945577,DJ,angjanrg,156763967
200945577,DJ,angjanrg,156624456
200945577,DJ,angjanrg,153722396
200945577,DJ,angjanrg,153531104
200945577,DJ,angjanrg,153247629
200945577,DJ,angjanrg,153080958
200945577,DJ,angjanrg,152989819
200945577,DJ,angjanrg,152909226
200945577,DJ,angjanrg,152898478
200945577,DJ,angjanrg,152685053
200945577,DJ,angjanrg,152681840
200945577,DJ,angjanrg,152627444
200945577,DJ,angjanrg,152423354
200945577,DJ,angjanrg,152413260
200945577,DJ,angjanrg,151788147
200945577,DJ,angjanrg,151657757
200945577,DJ,angjanrg,151657097
200945577,DJ,angjanrg,151656413
200945577,DJ,angjanrg,150871671
200945577,DJ,angjanrg,150725595
200945577,DJ,angjanrg,150721723
200945577,DJ,angjanrg,150701475
200945577,DJ,angjanrg,150137609
200945577,DJ,angjanrg,150064409
200945577,DJ,angjanrg,149992553
200945577,DJ,angjanrg,149982645
200945577,DJ,angjanrg,149991143
200945577,DJ,angjanrg,149850081
200945577,DJ,angjanrg,149581284
200945577,DJ,angjanrg,148840268
200945577,DJ,angjanrg,148803942
200945577,DJ,angjanrg,148317284
200945577,DJ,angjanrg,148326492
200945577,DJ,angjanrg,146820571
200945577,DJ,angjanrg,146591880
200945577,DJ,angjanrg,146378329
200945577,DJ,angjanrg,146168218
200945577,DJ,angjanrg,145286184
200945577,DJ,angjanrg,145305526
200945577,DJ,angjanrg,145224008
200945577,DJ,angjanrg,144970913
200945577,DJ,angjanrg,144885176
200945577,DJ,angjanrg,143669190
200945577,DJ,angjanrg,143668577
200945577,DJ,angjanrg,143477325
200945577,DJ,angjanrg,143215968
200945577,DJ,angjanrg,143013422
200945577,DJ,angjanrg,142788060
200945577,DJ,angjanrg,142502269
200945577,DJ,angjanrg,142353726
200945577,DJ,angjanrg,141535032
200945577,DJ,angjanrg,141534358
200945577,DJ,angjanrg,141343748
200945577,DJ,angjanrg,141352305
200945577,DJ,angjanrg,141249791
200945577,DJ,angjanrg,139808881
200945577,DJ,angjanrg,139808395
200945577,DJ,angjanrg,139469298
200945577,DJ,angjanrg,138287061
200945577,DJ,angjanrg,138296370
200945577,DJ,angjanrg,137948608
200945577,DJ,angjanrg,137553637
200945577,DJ,angjanrg,137176978
200945577,DJ,angjanrg,136016694
200945577,DJ,angjanrg,133898983
200945577,DJ,angjanrg,133898167
200945577,DJ,angjanrg,133582881
200945577,DJ,angjanrg,133582056
200945577,DJ,angjanrg,133193886
200945577,DJ,angjanrg,133191762
200945577,DJ,angjanrg,133180401
200945577,DJ,angjanrg,133111906
200945577,DJ,angjanrg,131832089
200945577,DJ,angjanrg,131497793
200945577,DJ,angjanrg,131269222
200945577,DJ,angjanrg,131268400
200945577,DJ,angjanrg,131252781
200945577,DJ,angjanrg,131261533
200945577,DJ,angjanrg,131078342
200945577,DJ,angjanrg,131062199
200945577,DJ,angjanrg,130950921
200945577,DJ,angjanrg,130930610
200945577,DJ,angjanrg,130564668
200945577,DJ,angjanrg,130564111
200945577,DJ,angjanrg,130573019
200945577,DJ,angjanrg,130158975
200945577,DJ,angjanrg,130109820
200945577,DJ,angjanrg,130154044
200945577,DJ,angjanrg,130013293
200945577,DJ,angjanrg,129959967
200945577,DJ,angjanrg,129957956
200945577,DJ,angjanrg,129849625
200945577,DJ,angjanrg,129838741
200945577,DJ,angjanrg,129854145
200945577,DJ,angjanrg,129853229
200945577,DJ,angjanrg,129376090
200945577,DJ,angjanrg,129312079
200945577,DJ,angjanrg,129311149
200945577,DJ,angjanrg,129098429
200945577,DJ,angjanrg,129123470
200945577,DJ,angjanrg,129113701
200945577,DJ,angjanrg,128957795
200945577,DJ,angjanrg,128946170
200945577,DJ,angjanrg,128934814
200945577,DJ,angjanrg,128547805
200945577,DJ,angjanrg,128332002
200945577,DJ,angjanrg,128209424
200945577,DJ,angjanrg,127492052
200945577,DJ,angjanrg,127287763
200945577,DJ,angjanrg,127290589
200945577,DJ,angjanrg,127271444
200945577,DJ,angjanrg,127217464
200945577,DJ,angjanrg,127082186
200945577,DJ,angjanrg,127081284
200945577,DJ,angjanrg,127022866
200945577,DJ,angjanrg,127020490
200945577,DJ,angjanrg,126995266
200945577,DJ,angjanrg,126894251
200945577,DJ,angjanrg,126389712
200945577,DJ,angjanrg,126388800
200945577,DJ,angjanrg,126257492
200945577,DJ,angjanrg,126256441
200945577,DJ,angjanrg,126194138
200945577,DJ,angjanrg,126203051
200945577,DJ,angjanrg,125642480
200945577,DJ,angjanrg,125490563
200945577,DJ,angjanrg,124975111
200945577,DJ,angjanrg,124969624
200945577,DJ,angjanrg,124968187
200945577,DJ,angjanrg,124966767
200945577,DJ,angjanrg,124733698
200945577,DJ,angjanrg,124752661
200945577,DJ,angjanrg,124691229
200945577,DJ,angjanrg,124101946
200945577,DJ,angjanrg,124073848
200945577,DJ,angjanrg,123708565
200945577,DJ,angjanrg,123708021
200945577,DJ,angjanrg,123811238
200945577,DJ,angjanrg,123772333
200945577,DJ,angjanrg,123762208
200945577,DJ,angjanrg,123679796
200945577,DJ,angjanrg,123666140
200945577,DJ,angjanrg,123588506
200945577,DJ,angjanrg,123597680
200945577,DJ,angjanrg,116552625
200945577,DJ,angjanrg,116551046
200945577,DJ,angjanrg,116499409
200945577,DJ,angjanrg,115925011
200945577,DJ,angjanrg,115306846
200945577,DJ,angjanrg,115299234
200945577,DJ,angjanrg,115296622
200945577,DJ,angjanrg,114524813
200945577,DJ,angjanrg,114523331
200945577,DJ,angjanrg,113946590
200945577,DJ,angjanrg,113716481
200945577,DJ,angjanrg,113714550
200945577,DJ,angjanrg,113275150
200945577,DJ,angjanrg,113273084
200945577,DJ,angjanrg,113050918
200945577,DJ,angjanrg,112409145
200945577,DJ,angjanrg,112407549
200945577,DJ,angjanrg,112405543
200945577,DJ,angjanrg,112404197
200945577,DJ,angjanrg,111982803
200945577,DJ,angjanrg,111906941
200945577,DJ,angjanrg,111904305
200945577,DJ,angjanrg,111173283
200945577,DJ,angjanrg,111076222
200945577,DJ,angjanrg,111080939
200945577,DJ,angjanrg,111068301
200945577,DJ,angjanrg,110912945
200945577,DJ,angjanrg,110911357
200945577,DJ,angjanrg,110798352
200945577,DJ,angjanrg,110800566
200945577,DJ,angjanrg,110794270
200945577,DJ,angjanrg,110586418
200945577,DJ,angjanrg,110584897
200945577,DJ,angjanrg,110529471
200945577,DJ,angjanrg,110571862
200945577,DJ,angjanrg,110452154
200945577,DJ,angjanrg,110450136
200945577,DJ,angjanrg,110429178
200945577,DJ,angjanrg,110311029
200945577,DJ,angjanrg,110268525
200945577,DJ,angjanrg,110266081
200945577,DJ,angjanrg,110209066
200945577,DJ,angjanrg,110206601
200945577,DJ,angjanrg,110202475
200945577,DJ,angjanrg,110045183
200945577,DJ,angjanrg,110042592
200945577,DJ,angjanrg,109809417
200945577,DJ,angjanrg,109799885
200945577,DJ,angjanrg,109727832
200945577,DJ,angjanrg,109734368
200945577,DJ,angjanrg,109579187
200945577,DJ,angjanrg,109577615
200945577,DJ,angjanrg,109529237
200945577,DJ,angjanrg,109520268
200945577,DJ,angjanrg,109449715
200945577,DJ,angjanrg,109448095
200945577,DJ,angjanrg,109368581
200945577,DJ,angjanrg,109235106
200945577,DJ,angjanrg,109232654
200945577,DJ,angjanrg,109230235
200945577,DJ,angjanrg,109216659
200945577,DJ,angjanrg,108980879
200945577,DJ,angjanrg,108968865
200945577,DJ,angjanrg,108970108
200945577,DJ,angjanrg,108816321
200945577,DJ,angjanrg,108743365
200945577,DJ,angjanrg,108740834
200945577,DJ,angjanrg,108648111
200945577,DJ,angjanrg,108523744
200945577,DJ,angjanrg,108361928
200945577,DJ,angjanrg,107823926
200945577,DJ,angjanrg,107682453
200945577,DJ,angjanrg,107537720
200945577,DJ,angjanrg,107533323
200945577,DJ,angjanrg,105661312
200945577,DJ,angjanrg,105660171
200945577,DJ,angjanrg,104731197
200945577,DJ,angjanrg,104648608
200945577,DJ,angjanrg,104584164
200945577,DJ,angjanrg,104573528
200945577,DJ,angjanrg,104569329
200945577,DJ,angjanrg,104566645
200945577,DJ,angjanrg,104430455
200945577,DJ,angjanrg,104422546
200945577,DJ,angjanrg,104059483
200945577,DJ,angjanrg,104056197
200945577,DJ,angjanrg,103358639
200945577,DJ,angjanrg,102744268
200945577,DJ,angjanrg,102730168
200945577,DJ,angjanrg,102658061
200945577,DJ,angjanrg,102525238
200945577,DJ,angjanrg,102389795
200945577,DJ,angjanrg,102316743
200945577,DJ,angjanrg,102292216
200945577,DJ,angjanrg,102180050
200945577,DJ,angjanrg,101962304
200945577,DJ,angjanrg,101752244
200945577,DJ,angjanrg,101627337
200945577,DJ,angjanrg,101617193
200945577,DJ,angjanrg,101354018
200945577,DJ,angjanrg,101344546
200945577,DJ,angjanrg,101138909
200945577,DJ,angjanrg,100756982
200945577,DJ,angjanrg,100755336
200945577,DJ,angjanrg,100558809
200945577,DJ,angjanrg,100537568
200945577,DJ,angjanrg,100528091
200945577,DJ,angjanrg,100467376
200945577,DJ,angjanrg,100473573
200945577,DJ,angjanrg,100471782
200945577,DJ,angjanrg,100440863
200945577,DJ,angjanrg,100438474
200945577,DJ,angjanrg,100272522
200945577,DJ,angjanrg,100270655
200945577,DJ,angjanrg,100225530
200945577,DJ,angjanrg,100047250
200945577,DJ,angjanrg,100045338
200945577,DJ,angjanrg,100018321
200945577,DJ,angjanrg,100016088
200945577,DJ,angjanrg,99982203
200945577,DJ,angjanrg,99976501
200945577,DJ,angjanrg,99974614
200945577,DJ,angjanrg,99965720
200945577,DJ,angjanrg,99662104
200945577,DJ,angjanrg,99659369
200945577,DJ,angjanrg,99648315
200945577,DJ,angjanrg,99462643
200945577,DJ,angjanrg,99460957
200244107,Big PATTO,aPatto,214338262
200244107,Big PATTO,aPatto,205395724
200244107,Big PATTO,aPatto,203209640
200244107,Big PATTO,aPatto,202801541
200244107,Big PATTO,aPatto,202801060
200244107,Big PATTO,aPatto,202613911
200244107,Big PATTO,aPatto,202621560
200244107,Big PATTO,aPatto,202426241
200244107,Big PATTO,aPatto,202414594
200244107,Big PATTO,aPatto,202227414
200244107,Big PATTO,aPatto,202225292
200244107,Big PATTO,aPatto,201920035
200244107,Big PATTO,aPatto,201918329
200244107,Big PATTO,aPatto,201268460
200244107,Big PATTO,aPatto,201275293
200244107,Big PATTO,aPatto,200984705
200244107,Big PATTO,aPatto,200671613
200244107,Big PATTO,aPatto,199046940
200244107,Big PATTO,aPatto,199053663
200244107,Big PATTO,aPatto,198782964
200244107,Big PATTO,aPatto,198065498
200244107,Big PATTO,aPatto,198073645
200244107,Big PATTO,aPatto,198044453
200244107,Big PATTO,aPatto,198052161
200244107,Big PATTO,aPatto,197712967
200244107,Big PATTO,aPatto,197711552
200244107,Big PATTO,aPatto,195545692
200244107,Big PATTO,aPatto,194147080
200244107,Big PATTO,aPatto,194124190
200244107,Big PATTO,aPatto,194112334
200244107,Big PATTO,aPatto,193771478
200244107,Big PATTO,aPatto,193759376
200244107,Big PATTO,aPatto,192734508
200244107,Big PATTO,aPatto,192742292
200244107,Big PATTO,aPatto,191507728
200244107,Big PATTO,aPatto,191495904
200244107,Big PATTO,aPatto,190045619
200244107,Big PATTO,aPatto,189239339
200244107,Big PATTO,aPatto,189151892
200244107,Big PATTO,aPatto,189150010
200244107,Big PATTO,aPatto,188571701
200244107,Big PATTO,aPatto,188559680
200244107,Big PATTO,aPatto,188351085
200244107,Big PATTO,aPatto,187703413
200244107,Big PATTO,aPatto,187710857
200244107,Big PATTO,aPatto,186257246
200244107,Big PATTO,aPatto,185803251
200244107,Big PATTO,aPatto,185800887
200244107,Big PATTO,aPatto,185385293
200244107,Big PATTO,aPatto,185384246
200244107,Big PATTO,aPatto,185003350
200244107,Big PATTO,aPatto,184713898
200244107,Big PATTO,aPatto,184499016
200244107,Big PATTO,aPatto,184488257
200244107,Big PATTO,aPatto,184481565
200244107,Big PATTO,aPatto,184459720
200244107,Big PATTO,aPatto,184458213
200244107,Big PATTO,aPatto,184439339
200244107,Big PATTO,aPatto,184428126
200244107,Big PATTO,aPatto,184423603
200244107,Big PATTO,aPatto,184422350
200244107,Big PATTO,aPatto,184405584
200244107,Big PATTO,aPatto,184403603
200244107,Big PATTO,aPatto,184389018
200244107,Big PATTO,aPatto,184356862
200244107,Big PATTO,aPatto,184345963
200244107,Big PATTO,aPatto,184344312
200244107,Big PATTO,aPatto,184289799
200244107,Big PATTO,aPatto,184126788
200244107,Big PATTO,aPatto,184089476
200244107,Big PATTO,aPatto,184068013
200244107,Big PATTO,aPatto,184086791
200244107,Big PATTO,aPatto,183865492
200244107,Big PATTO,aPatto,183856962
200244107,Big PATTO,aPatto,183761344
200244107,Big PATTO,aPatto,183770658
200244107,Big PATTO,aPatto,183749946
200244107,Big PATTO,aPatto,183734031
200244107,Big PATTO,aPatto,183731566
