200394182,MJ,TheRoughead,155120265,1479642044854,8
200394182,MJ,TheRoughead,155076733,1479629633111,8
200394182,MJ,TheRoughead,155076353,1479628191262,8
200394182,MJ,TheRoughead,154658991,1479372414949,8
200394182,MJ,TheRoughead,154668512,1479370265328,8
200394182,MJ,TheRoughead,153722396,1478689931641,8
200394182,MJ,TheRoughead,153531104,1478599121820,7
200394182,MJ,TheRoughead,153247629,1478422584954,7
200394182,MJ,TheRoughead,149703236,1475834097971,7
200394182,MJ,TheRoughead,148317284,1474975471538,7
200394182,MJ,TheRoughead,148326492,1474973237914,7
200394182,MJ,TheRoughead,147390948,1474366769078,7
200394182,MJ,TheRoughead,146168218,1473494849010,7
200394182,MJ,TheRoughead,145825043,1473248469411,7
200394182,MJ,TheRoughead,145567023,1473061761571,7
200394182,MJ,TheRoughead,144970913,1472467856300,7
200394182,MJ,TheRoughead,144885176,1472384473104,7
200394182,MJ,TheRoughead,144815569,1472380543731,7
200394182,MJ,TheRoughead,143250838,1471072951382,7
200394182,MJ,TheRoughead,142788060,1470745801170,7
200394182,MJ,TheRoughead,141343748,1469447610591,7
200394182,MJ,TheRoughead,141352305,1469443342570,7
200394182,MJ,TheRoughead,139469298,1467804097779,7
200394182,MJ,TheRoughead,139084511,1467545955891,7
200394182,MJ,TheRoughead,137948608,1466681006093,7
200394182,MJ,TheRoughead,136016694,1465126147916,7
200394182,MJ,TheRoughead,133898167,1463573899870,7
200394182,MJ,TheRoughead,133582881,1463312117528,7
200394182,MJ,TheRoughead,132652078,1462608461459,7
200394182,MJ,TheRoughead,131497793,1461756711426,7
200394182,MJ,TheRoughead,131506652,1461753753011,7
200394182,MJ,TheRoughead,131269222,1461575268102,7
200394182,MJ,TheRoughead,131268400,1461572457227,7
200394182,MJ,TheRoughead,130950921,1461393563243,7
200394182,MJ,TheRoughead,130930610,1461391109473,7
200394182,MJ,TheRoughead,130719862,1461387246127,7
200394182,MJ,TheRoughead,130024187,1460885752729,7
200394182,MJ,TheRoughead,130013293,1460882798312,7
200394182,MJ,TheRoughead,129376090,1460462328187,7
200394182,MJ,TheRoughead,129312079,1460374591543,7
200394182,MJ,TheRoughead,129311149,1460371554854,7
200394182,MJ,TheRoughead,129102556,1460268337006,7
200394182,MJ,TheRoughead,128957795,1460244057762,7
200394182,MJ,TheRoughead,128547805,1459939904790,7
200394182,MJ,TheRoughead,128332002,1459767832369,7
200394182,MJ,TheRoughead,127945703,1459571669313,7
200394182,MJ,TheRoughead,127290589,1459136692698,7
200394182,MJ,TheRoughead,127217464,1459123636258,7
200394182,MJ,TheRoughead,126894251,1458953691108,7
200394182,MJ,TheRoughead,126555706,1458722132639,7
200394182,MJ,TheRoughead,126389712,1458641487744,7
200394182,MJ,TheRoughead,126388800,1458638638301,7
200394182,MJ,TheRoughead,126257492,1458554733353,7
200394182,MJ,TheRoughead,126256441,1458551363825,7
200394182,MJ,TheRoughead,126194138,1458466546173,7
200394182,MJ,TheRoughead,126203051,1458464024506,7
200394182,MJ,TheRoughead,125490563,1457950075087,7
200394182,MJ,TheRoughead,124073848,1456999411312,7
200394182,MJ,TheRoughead,123708565,1456740666206,7
200394182,MJ,TheRoughead,123708021,1456737492183,7
200394182,MJ,TheRoughead,123588506,1456638114310,7
200394182,MJ,TheRoughead,123597680,1456633648017,7
200394182,MJ,TheRoughead,123437355,1456543833004,7
200394182,MJ,TheRoughead,123426927,1456541141717,7
200394182,MJ,TheRoughead,123173901,1456312159444,7
200394182,MJ,TheRoughead,123163173,1456307923461,7
200394182,MJ,TheRoughead,123172758,1456305493061,7
200394182,MJ,TheRoughead,123096575,1456226045093,7
200394182,MJ,TheRoughead,123095474,1456219672612,7
200394182,MJ,TheRoughead,122928163,1456134202371,7
200394182,MJ,TheRoughead,122927769,1456131888751,7
200394182,MJ,TheRoughead,122927253,1456128679454,7
200394182,MJ,TheRoughead,122921143,1456048862385,7
200394182,MJ,TheRoughead,122920734,1456046609770,7
200394182,MJ,TheRoughead,122769047,1456036624824,7
200394182,MJ,TheRoughead,122768633,1456034254876,7
200394182,MJ,TheRoughead,122765258,1456008650816,7
200394182,MJ,TheRoughead,122760037,1455952047874,7
200394182,MJ,TheRoughead,122679655,1455949554725,7
200394182,MJ,TheRoughead,122515545,1455792663060,7
200394182,MJ,TheRoughead,121794751,1455102783045,7
200394182,MJ,TheRoughead,121804108,1455098719082,7
200394182,MJ,TheRoughead,121358637,1454828887169,7
200394182,MJ,TheRoughead,121364796,1454802235567,7
200394182,MJ,TheRoughead,121364623,1454799662952,7
200394182,MJ,TheRoughead,120812597,1454324592662,7
200394182,MJ,TheRoughead,120801990,1454321247513,7
200394182,MJ,TheRoughead,120654335,1454238052113,7
200394182,MJ,TheRoughead,119940316,1453711054293,7
200394182,MJ,TheRoughead,119850534,1453627249129,7
200394182,MJ,TheRoughead,119628384,1453530560999,7
200394182,MJ,TheRoughead,119627617,1453526441310,7
200394182,MJ,TheRoughead,119615482,1453513632885,7
200394182,MJ,TheRoughead,119016216,1453028956067,6
200394182,MJ,TheRoughead,119006569,1453026057973,6
200394182,MJ,TheRoughead,119000596,1453019092778,6
200394182,MJ,TheRoughead,118225216,1452418680542,6
200394182,MJ,TheRoughead,118218315,1452416078218,6
200394182,MJ,TheRoughead,117412638,1451798675189,6
200394182,MJ,TheRoughead,117411279,1451796886258,6
200394182,MJ,TheRoughead,117399896,1451794983544,6
200394182,MJ,TheRoughead,117328108,1451717077428,6
200394182,MJ,TheRoughead,117331968,1451714162989,6
200394182,MJ,TheRoughead,117271829,1451642364468,6
200394182,MJ,TheRoughead,117206727,1451635816117,6
200394182,MJ,TheRoughead,115925011,1450573180138,6
200394182,MJ,TheRoughead,113050918,1448446353195,6
200394182,MJ,TheRoughead,112816154,1448272676387,6
200394182,MJ,TheRoughead,112808286,1448270611235,6
200394182,MJ,TheRoughead,111076222,1447066887274,5
200394182,MJ,TheRoughead,110942543,1446972025356,5
200394182,MJ,TheRoughead,110429178,1446634640004,5
200394182,MJ,TheRoughead,110202475,1446460237057,5
200394182,MJ,TheRoughead,109368581,1445857515322,5
200394182,MJ,TheRoughead,109232654,1445767947288,5
200394182,MJ,TheRoughead,109230235,1445765764099,5
200394182,MJ,TheRoughead,109041715,1445665364783,5
200394182,MJ,TheRoughead,108816321,1445506055243,5
200394182,MJ,TheRoughead,108740834,1445423707446,5
200394182,MJ,TheRoughead,108361928,1445163050135,5
200394182,MJ,TheRoughead,107972192,1444905618539,5
200394182,MJ,TheRoughead,107823926,1444818138842,5
200394182,MJ,TheRoughead,107682453,1444731555294,5
200394182,MJ,TheRoughead,107537720,1444646043112,5
200394182,MJ,TheRoughead,107533323,1444641417696,5
200394182,MJ,TheRoughead,105661312,1443328942547,5
200394182,MJ,TheRoughead,105660171,1443327388996,5
200394182,MJ,TheRoughead,104741803,1442664691282,5
200394182,MJ,TheRoughead,104648608,1442650878837,5
200394182,MJ,TheRoughead,103767002,1442037904082,5
200394182,MJ,TheRoughead,102695214,1441262979567,5
200394182,MJ,TheRoughead,102641837,1441179481668,5
200394182,MJ,TheRoughead,102384760,1440994721636,5
200394182,MJ,TheRoughead,102383727,1440992301906,5
200394182,MJ,TheRoughead,102007861,1440746686352,5
200394182,MJ,TheRoughead,102005919,1440744357808,5
200394182,MJ,TheRoughead,101962304,1440673526578,5
200394182,MJ,TheRoughead,101752244,1440499133571,5
200394182,MJ,TheRoughead,101664910,1440481962444,5
200394182,MJ,TheRoughead,101639769,1440462048569,5
200394182,MJ,TheRoughead,101594533,1440401784862,5
200394182,MJ,TheRoughead,101589800,1440397967324,5
200394182,MJ,TheRoughead,101546687,1440326090633,5
200394182,MJ,TheRoughead,101519324,1440317757897,5
200394182,MJ,TheRoughead,101424528,1440286708937,5
200394182,MJ,TheRoughead,101354018,1440229058893,5
200394182,MJ,TheRoughead,101344546,1440225763872,5
200394182,MJ,TheRoughead,101170516,1440127541858,5
200394182,MJ,TheRoughead,101106187,1440046622297,5
200394182,MJ,TheRoughead,100893393,1439881215176,5
200394182,MJ,TheRoughead,100891449,1439878571217,5
200394182,MJ,TheRoughead,100859715,1439875734502,5
200394182,MJ,TheRoughead,100756982,1439793488274,5
200394182,MJ,TheRoughead,100755336,1439791091085,5
200394182,MJ,TheRoughead,100558809,1439638923476,5
200394182,MJ,TheRoughead,100421989,1439532353966,5
200394182,MJ,TheRoughead,100359440,1439528955886,5
200394182,MJ,TheRoughead,100284909,1439444849680,5
200394182,MJ,TheRoughead,100269011,1439428846606,5
200394182,MJ,TheRoughead,100277749,1439426217641,5
200394182,MJ,TheRoughead,100206934,1439355768011,5
200394182,MJ,TheRoughead,100205564,1439353017426,5
200394182,MJ,TheRoughead,100080315,1439270163308,5
200394182,MJ,TheRoughead,100069125,1439267821352,5
200394182,MJ,TheRoughead,100008334,1439189293104,5
200394182,MJ,TheRoughead,100012750,1439187181501,5
200394182,MJ,TheRoughead,99982203,1439125755586,5
200394182,MJ,TheRoughead,99976501,1439122644051,5
200394182,MJ,TheRoughead,99848500,1439085858319,5
200945577,DJ,angjanrg,215091326,1533207221333,11
200945577,DJ,angjanrg,215069449,1533204187308,11
200945577,DJ,angjanrg,215067771,1533201507306,11
200945577,DJ,angjanrg,214868130,1532958850240,11
200945577,DJ,angjanrg,214867169,1532956737481,11
200945577,DJ,angjanrg,214855748,1532953965453,11
200945577,DJ,angjanrg,214864093,1532951532247,11
200945577,DJ,angjanrg,214852486,1532949048492,11
200945577,DJ,angjanrg,214350662,1532346292879,11
200945577,DJ,angjanrg,214338262,1532342632866,11
200945577,DJ,angjanrg,214066107,1532002106043,11
200945577,DJ,angjanrg,214055346,1532000518260,11
200945577,DJ,angjanrg,214053975,1531998471645,11
200945577,DJ,angjanrg,213855263,1531827335717,11
200945577,DJ,angjanrg,213489272,1531400088147,11
200945577,DJ,angjanrg,213487736,1531397736020,11
200945577,DJ,angjanrg,213485739,1531394828256,11
200945577,DJ,angjanrg,212863847,1530826018685,11
200945577,DJ,angjanrg,205868056,1523978342168,11
200945577,DJ,angjanrg,205857839,1523976199885,11
200945577,DJ,angjanrg,202426241,1520678854580,11
200945577,DJ,angjanrg,202414594,1520676014014,11
200945577,DJ,angjanrg,195624653,1513950485257,10
200945577,DJ,angjanrg,192612951,1511387858738,10
200945577,DJ,angjanrg,192622489,1511385408924,10
200945577,DJ,angjanrg,185803251,1505639294142,9
200945577,DJ,angjanrg,185800887,1505635851010,9
200945577,DJ,angjanrg,183815380,1503837945738,9
200945577,DJ,angjanrg,183814008,1503835059115,9
200945577,DJ,angjanrg,180412487,1500804482016,9
200945577,DJ,angjanrg,180406105,1500802465224,9
200945577,DJ,angjanrg,178326940,1498988561684,9
200945577,DJ,angjanrg,171533799,1493037514849,9
200945577,DJ,angjanrg,171522665,1493033319739,9
200945577,DJ,angjanrg,171531567,1493030355209,9
200945577,DJ,angjanrg,171340858,1492909843224,9
200945577,DJ,angjanrg,171229030,1492875650478,9
200945577,DJ,angjanrg,171238615,1492873416896,9
200945577,DJ,angjanrg,171238050,1492870329040,9
200945577,DJ,angjanrg,171159511,1492834746295,9
200945577,DJ,angjanrg,171149158,1492832574850,9
200945577,DJ,angjanrg,171148578,1492829801495,9
200945577,DJ,angjanrg,171080622,1492688790573,9
200945577,DJ,angjanrg,170785464,1492517422842,9
200945577,DJ,angjanrg,170784191,1492513333994,9
200945577,DJ,angjanrg,170782706,1492507907782,9
200945577,DJ,angjanrg,170712181,1492429988333,9
200945577,DJ,angjanrg,170710123,1492423085015,9
200945577,DJ,angjanrg,170599313,1492420239868,9
200945577,DJ,angjanrg,170607840,1492415457169,9
200945577,DJ,angjanrg,170597119,1492412323991,9
200945577,DJ,angjanrg,170605896,1492408962661,9
200945577,DJ,angjanrg,170604586,1492404220860,9
200945577,DJ,angjanrg,170603728,1492400911123,9
200945577,DJ,angjanrg,170592504,1492394257053,9
200945577,DJ,angjanrg,170601847,1492391124750,9
200945577,DJ,angjanrg,170591611,1492388029857,9
200945577,DJ,angjanrg,170537811,1492347111085,9
200945577,DJ,angjanrg,170546500,1492343035271,9
200945577,DJ,angjanrg,170535740,1492340297211,9
200945577,DJ,angjanrg,170378186,1492237770648,9
200945577,DJ,angjanrg,170375348,1492225213359,9
200945577,DJ,angjanrg,170374769,1492221937696,9
200945577,DJ,angjanrg,170326852,1492162641073,9
200945577,DJ,angjanrg,170325933,1492158844715,9
200945577,DJ,angjanrg,170325075,1492155436269,9
200945577,DJ,angjanrg,170314239,1492152551106,9
200945577,DJ,angjanrg,170311162,1492141248512,9
200945577,DJ,angjanrg,170320615,1492138985498,9
200945577,DJ,angjanrg,170310169,1492136534184,9
200945577,DJ,angjanrg,170221182,1492073773277,9
200945577,DJ,angjanrg,169924864,1491823932200,9
200945577,DJ,angjanrg,169924064,1491822646729,9
200945577,DJ,angjanrg,169915952,1491820699780,9
200945577,DJ,angjanrg,169902257,1491818449358,9
200945577,DJ,angjanrg,169900984,1491813424051,9
200945577,DJ,angjanrg,169850157,1491735236155,9
200945577,DJ,angjanrg,169738220,1491728272895,9
200945577,DJ,angjanrg,169726128,1491720081289,9
200945577,DJ,angjanrg,169725338,1491717000614,9
200945577,DJ,angjanrg,169734523,1491713975948,9
200945577,DJ,angjanrg,169652780,1491636083581,9
200945577,DJ,angjanrg,169661920,1491633064257,9
200945577,DJ,angjanrg,169597654,1491612940955,9
200945577,DJ,angjanrg,169480811,1491479803705,9
200945577,DJ,angjanrg,169480586,1491479065596,9
200945577,DJ,angjanrg,169429734,1491476062701,9
200945577,DJ,angjanrg,169419091,1491473173589,9
200945577,DJ,angjanrg,169428348,1491470498090,9
200945577,DJ,angjanrg,169389823,1491397283568,9
200945577,DJ,angjanrg,169369140,1491394439347,9
200945577,DJ,angjanrg,169149718,1491310528036,9
200945577,DJ,angjanrg,169158746,1491307302606,9
200945577,DJ,angjanrg,169105710,1491217660310,9
200945577,DJ,angjanrg,169084902,1491213975783,9
200945577,DJ,angjanrg,169031402,1491121691650,9
200945577,DJ,angjanrg,168925990,1491100526688,9
200945577,DJ,angjanrg,168915437,1491097545911,9
200945577,DJ,angjanrg,168864089,1491022682294,9
200945577,DJ,angjanrg,168863384,1491019819473,9
200945577,DJ,angjanrg,168862787,1491017454078,9
200945577,DJ,angjanrg,168664212,1490871951442,9
200945577,DJ,angjanrg,168663647,1490869803568,9
200945577,DJ,angjanrg,168551433,1490701685558,9
200945577,DJ,angjanrg,168447918,1490687979922,9
200945577,DJ,angjanrg,168457116,1490686046181,9
200945577,DJ,angjanrg,168376957,1490602820996,9
200945577,DJ,angjanrg,168337360,1490523818819,9
200945577,DJ,angjanrg,168336533,1490520728362,9
200945577,DJ,angjanrg,168323479,1490508026966,9
200945577,DJ,angjanrg,168332029,1490503371466,9
200945577,DJ,angjanrg,168331460,1490501077160,9
200945577,DJ,angjanrg,168330682,1490497892573,9
200945577,DJ,angjanrg,168156830,1490412776613,9
200945577,DJ,angjanrg,168136416,1490410140601,9
200945577,DJ,angjanrg,168155104,1490404459524,9
200945577,DJ,angjanrg,167958337,1490266788732,9
200945577,DJ,angjanrg,167957544,1490263754085,9
200945577,DJ,angjanrg,167966951,1490261854966,9
200945577,DJ,angjanrg,167956760,1490260651098,9
200945577,DJ,angjanrg,167966066,1490258179610,9
200945577,DJ,angjanrg,167650627,1489917732853,9
200945577,DJ,angjanrg,167349338,1489802435451,9
200945577,DJ,angjanrg,167358890,1489799681585,9
200945577,DJ,angjanrg,167358449,1489796795618,9
200945577,DJ,angjanrg,167358157,1489794615067,9
200945577,DJ,angjanrg,167350615,1489738579469,9
200945577,DJ,angjanrg,167340120,1489736319059,9
200945577,DJ,angjanrg,167231615,1489579160027,9
200945577,DJ,angjanrg,167221198,1489576654045,9
200945577,DJ,angjanrg,167008228,1489401933368,9
200945577,DJ,angjanrg,166997238,1489398120568,9
200945577,DJ,angjanrg,167006701,1489396046522,9
200945577,DJ,angjanrg,167005091,1489389671731,9
200945577,DJ,angjanrg,166993660,1489383651992,9
200945577,DJ,angjanrg,166992947,1489380291839,9
200945577,DJ,angjanrg,166603014,1489060700100,9
200945577,DJ,angjanrg,166594206,1489059029175,9
200945577,DJ,angjanrg,166556792,1489055190666,9
200945577,DJ,angjanrg,166514863,1488961326181,9
200945577,DJ,angjanrg,166514325,1488958826633,9
200945577,DJ,angjanrg,166262484,1488793899593,9
200945577,DJ,angjanrg,165830897,1488450330975,9
200945577,DJ,angjanrg,165679701,1488362151131,9
200945577,DJ,angjanrg,165678775,1488358485495,9
200945577,DJ,angjanrg,165678595,1488357703081,9
200945577,DJ,angjanrg,165661643,1488283111496,9
200945577,DJ,angjanrg,165661084,1488280754498,9
200945577,DJ,angjanrg,165660369,1488278001721,9
200945577,DJ,angjanrg,165449777,1488191826557,9
200945577,DJ,angjanrg,164901197,1487749713525,9
200945577,DJ,angjanrg,164657955,1487578967129,9
200945577,DJ,angjanrg,164698041,1487576841383,9
200945577,DJ,angjanrg,164350415,1487318952554,9
200945577,DJ,angjanrg,163812677,1486872420464,9
200945577,DJ,angjanrg,163821937,1486870517862,9
200945577,DJ,angjanrg,163810853,1486867009576,9
200945577,DJ,angjanrg,163771921,1486809110114,9
200945577,DJ,angjanrg,163357444,1486550402123,9
200945577,DJ,angjanrg,163356811,1486547933784,9
200945577,DJ,angjanrg,161424858,1484918583274,9
200945577,DJ,angjanrg,161424352,1484916134666,9
200945577,DJ,angjanrg,161424107,1484914992682,9
200945577,DJ,angjanrg,161350431,1484823290919,9
200945577,DJ,angjanrg,161249699,1484820280886,9
200945577,DJ,angjanrg,160873259,1484452262573,9
200945577,DJ,angjanrg,160395068,1484042242566,9
200945577,DJ,angjanrg,158486916,1482323146288,9
200945577,DJ,angjanrg,157651729,1481625044614,9
200945577,DJ,angjanrg,157122214,1481196180083,9
200945577,DJ,angjanrg,156774111,1480927645455,8
200945577,DJ,angjanrg,156763967,1480924349379,8
200945577,DJ,angjanrg,156624456,1480831686936,8
200945577,DJ,angjanrg,153722396,1478689931641,8
200945577,DJ,angjanrg,153531104,1478599121820,7
200945577,DJ,angjanrg,153247629,1478422584954,7
200945577,DJ,angjanrg,153080958,1478259353526,7
200945577,DJ,angjanrg,152989819,1478255926061,7
200945577,DJ,angjanrg,152909226,1478175250799,7
200945577,DJ,angjanrg,152898478,1478171113910,7
200945577,DJ,angjanrg,152685053,1477998266137,7
200945577,DJ,angjanrg,152681840,1477985774935,7
200945577,DJ,angjanrg,152627444,1477963688735,7
200945577,DJ,angjanrg,152423354,1477792997079,7
200945577,DJ,angjanrg,152413260,1477790404652,7
200945577,DJ,angjanrg,151788147,1477304524416,7
200945577,DJ,angjanrg,151657757,1477225032654,7
200945577,DJ,angjanrg,151657097,1477222369332,7
200945577,DJ,angjanrg,151656413,1477219656470,7
200945577,DJ,angjanrg,150871671,1476706942341,7
200945577,DJ,angjanrg,150725595,1476603626300,7
200945577,DJ,angjanrg,150721723,1476588809921,7
200945577,DJ,angjanrg,150701475,1476586946051,7
200945577,DJ,angjanrg,150137609,1476187374155,7
200945577,DJ,angjanrg,150064409,1476095162996,7
200945577,DJ,angjanrg,149992553,1476007655637,7
200945577,DJ,angjanrg,149982645,1476005819163,7
200945577,DJ,angjanrg,149991143,1476002422003,7
200945577,DJ,angjanrg,149850081,1475928804912,7
200945577,DJ,angjanrg,149581284,1475751507142,7
200945577,DJ,angjanrg,148840268,1475224051648,7
200945577,DJ,angjanrg,148803942,1475212542178,7
200945577,DJ,angjanrg,148317284,1474975471538,7
200945577,DJ,angjanrg,148326492,1474973237914,7
200945577,DJ,angjanrg,146820571,1473942628096,7
200945577,DJ,angjanrg,146591880,1473771782127,7
200945577,DJ,angjanrg,146378329,1473596856034,7
200945577,DJ,angjanrg,146168218,1473494849010,7
200945577,DJ,angjanrg,145286184,1472823865909,7
200945577,DJ,angjanrg,145305526,1472823078307,7
200945577,DJ,angjanrg,145224008,1472734296573,7
200945577,DJ,angjanrg,144970913,1472467856300,7
200945577,DJ,angjanrg,144885176,1472384473104,7
200945577,DJ,angjanrg,143669190,1471440109010,7
200945577,DJ,angjanrg,143668577,1471438550814,7
200945577,DJ,angjanrg,143477325,1471260145563,7
200945577,DJ,angjanrg,143215968,1471081870174,7
200945577,DJ,angjanrg,143013422,1470906221874,7
200945577,DJ,angjanrg,142788060,1470745801170,7
200945577,DJ,angjanrg,142502269,1470462939575,7
200945577,DJ,angjanrg,142353726,1470391524266,7
200945577,DJ,angjanrg,141535032,1469625467328,7
200945577,DJ,angjanrg,141534358,1469621430742,7
200945577,DJ,angjanrg,141343748,1469447610591,7
200945577,DJ,angjanrg,141352305,1469443342570,7
200945577,DJ,angjanrg,141249791,1469339566093,7
200945577,DJ,angjanrg,139808881,1468080927163,7
200945577,DJ,angjanrg,139808395,1468078969214,7
200945577,DJ,angjanrg,139469298,1467804097779,7
200945577,DJ,angjanrg,138287061,1466942426028,7
200945577,DJ,angjanrg,138296370,1466940322346,7
200945577,DJ,angjanrg,137948608,1466681006093,7
200945577,DJ,angjanrg,137553637,1466339980269,7
200945577,DJ,angjanrg,137176978,1466076843673,7
200945577,DJ,angjanrg,136016694,1465126147916,7
200945577,DJ,angjanrg,133898983,1463577365904,7
200945577,DJ,angjanrg,133898167,1463573899870,7
200945577,DJ,angjanrg,133582881,1463312117528,7
200945577,DJ,angjanrg,133582056,1463309273397,7
200945577,DJ,angjanrg,133193886,1463053081099,7
200945577,DJ,angjanrg,133191762,1463050267103,7
200945577,DJ,angjanrg,133180401,1463048406380,7
200945577,DJ,angjanrg,133111906,1462970001358,7
200945577,DJ,angjanrg,131832089,1462002527999,7
200945577,DJ,angjanrg,131497793,1461756711426,7
200945577,DJ,angjanrg,131269222,1461575268102,7
200945577,DJ,angjanrg,131268400,1461572457227,7
200945577,DJ,angjanrg,131252781,1461551976336,7
200945577,DJ,angjanrg,131261533,1461547296308,7
200945577,DJ,angjanrg,131078342,1461506468839,7
200945577,DJ,angjanrg,131062199,1461468467982,7
200945577,DJ,angjanrg,130950921,1461393563243,7
200945577,DJ,angjanrg,130930610,1461391109473,7
200945577,DJ,angjanrg,130564668,1461243456826,7
200945577,DJ,angjanrg,130564111,1461241498912,7
200945577,DJ,angjanrg,130573019,1461238058262,7
200945577,DJ,angjanrg,130158975,1460980197689,7
200945577,DJ,angjanrg,130109820,1460977483111,7
200945577,DJ,angjanrg,130154044,1460974351714,7
200945577,DJ,angjanrg,130013293,1460882798312,7
200945577,DJ,angjanrg,129959967,1460875017413,7
200945577,DJ,angjanrg,129957956,1460872453541,7
200945577,DJ,angjanrg,129849625,1460803863720,7
200945577,DJ,angjanrg,129838741,1460800816454,7
200945577,DJ,angjanrg,129854145,1460775634560,7
200945577,DJ,angjanrg,129853229,1460773721811,7
200945577,DJ,angjanrg,129376090,1460462328187,7
200945577,DJ,angjanrg,129312079,1460374591543,7
200945577,DJ,angjanrg,129311149,1460371554854,7
200945577,DJ,angjanrg,129098429,1460288717472,7
200945577,DJ,angjanrg,129123470,1460265695929,7
200945577,DJ,angjanrg,129113701,1460263951999,7
200945577,DJ,angjanrg,128957795,1460244057762,7
200945577,DJ,angjanrg,128946170,1460187992013,7
200945577,DJ,angjanrg,128934814,1460185243915,7
200945577,DJ,angjanrg,128547805,1459939904790,7
200945577,DJ,angjanrg,128332002,1459767832369,7
200945577,DJ,angjanrg,128209424,1459759339886,7
200945577,DJ,angjanrg,127492052,1459240151359,7
200945577,DJ,angjanrg,127287763,1459157270326,7
200945577,DJ,angjanrg,127290589,1459136692698,7
200945577,DJ,angjanrg,127271444,1459133866754,7
200945577,DJ,angjanrg,127217464,1459123636258,7
200945577,DJ,angjanrg,127082186,1459046544763,7
200945577,DJ,angjanrg,127081284,1459042675010,7
200945577,DJ,angjanrg,127022866,1458980380297,7
200945577,DJ,angjanrg,127020490,1458976681426,7
200945577,DJ,angjanrg,126995266,1458972808039,7
200945577,DJ,angjanrg,126894251,1458953691108,7
